t,truck_id,shovel_id,event,payload_t
28128.7,4,101,return,0.0
28139.3,3,2,haul,219.9
28139.3,5,2,load,0.0
28299.7,2,101,dump,210.1
28361.3,2,101,return,0.0
28504.8,1,1,haul,224.1
28518.6,4,1,load,0.0
28540.2,3,101,dump,219.9
28545.0,5,2,haul,220.6
28595.3,3,101,return,0.0
28690.4,2,2,load,0.0
