t,truck_id,shovel_id,event,payload_t
24919.2,18,101,return,0.0
25026.0,9,101,dump,61.6
25080.6,2,1,haul,73.1
25080.6,14,1,load,0.0
25081.4,9,101,return,0.0
25142.5,6,5,haul,61.0
25178.4,3,101,dump,63.8
25189.2,8,3,haul,59.7
25189.2,11,3,load,0.0
25203.6,13,2,load,0.0
25203.6,16,2,haul,62.9
25232.9,3,101,return,0.0
25241.9,19,101,dump,63.1
25283.4,19,101,return,0.0
25300.1,15,101,dump,68.5
25333.8,5,5,load,0.0
25351.5,15,101,return,0.0
25364.7,7,4,load,0.0
25364.7,20,4,haul,70.3
25411.9,1,101,dump,64.1
25466.5,1,101,return,0.0
25472.7,10,101,dump,56.0
25542.3,10,101,return,0.0
25547.6,11,3,haul,60.1
25547.6,18,3,load,0.0
25558.5,12,101,dump,59.9
25571.4,13,2,haul,62.4
25571.4,17,2,load,0.0
25623.6,12,101,return,0.0
25663.3,2,101,dump,73.1
25707.1,2,101,return,0.0
25795.6,4,1,load,0.0
25795.6,14,1,haul,61.2
25902.8,16,101,dump,62.9
25951.7,16,101,return,0.0
25959.0,18,3,haul,63.8
25959.0,19,3,load,0.0
25985.9,8,101,dump,59.7
26020.2,7,4,haul,64.7
26051.0,8,101,return,0.0
26109.9,1,4,load,0.0
26135.6,3,2,load,0.0
26135.6,17,2,haul,64.1
26184.3,5,5,haul,56.5
26184.3,15,5,load,0.0
26222.3,4,1,haul,62.2
26222.3,9,1,load,0.0
26255.6,13,101,dump,62.4
26300.6,6,101,dump,61.0
26300.6,13,101,return,0.0
26321.2,19,3,haul,65.8
26351.5,6,101,return,0.0
26351.5,14,101,dump,61.2
26402.9,11,101,dump,60.1
26402.9,14,101,return,0.0
26416.0,2,3,load,0.0
26462.0,11,101,return,0.0
26468.4,20,101,dump,70.3
26518.4,20,101,return,0.0
26598.1,9,1,haul,64.2
26598.1,16,1,load,0.0
26693.9,2,3,haul,66.1
26702.9,8,3,load,0.0
26761.6,4,101,dump,62.2
26818.0,4,101,return,0.0
26831.8,1,4,haul,59.1
26831.8,10,4,load,0.0
26849.8,18,101,dump,63.8
26889.9,3,2,haul,62.6
26889.9,12,2,load,0.0
26908.0,17,101,dump,64.1
26908.0,18,101,return,0.0
26917.8,6,1,load,0.0
26917.8,16,1,haul,66.5
26932.6,15,5,haul,65.4
26955.6,17,101,return,0.0
27016.8,13,5,load,0.0
27034.8,7,101,dump,64.7
27099.8,7,101,return,0.0
27127.6,8,3,haul,63.8
27127.6,11,3,load,0.0
27147.0,9,101,dump,64.2
27156.0,10,4,haul,69.6
27212.0,9,101,return,0.0
27228.9,19,101,dump,65.8
27245.7,20,4,load,0.0
27285.9,4,1,load,0.0
27285.9,6,1,haul,58.2
27293.3,19,101,return,0.0
27333.7,5,101,dump,56.5
27387.7,5,101,return,0.0
27448.3,16,101,dump,66.5
27499.5,16,101,return,0.0
27542.7,2,101,dump,66.1
27599.0,13,5,haul,61.2
27601.0,11,3,haul,70.9
27603.2,2,101,return,0.0
27603.2,3,101,dump,62.6
27668.4,3,101,return,0.0
27693.5,12,2,haul,67.5
27693.5,14,2,load,0.0
27788.3,9,3,load,0.0
27823.4,6,101,dump,58.2
27858.2,20,4,haul,60.2
27871.6,6,101,return,0.0
27885.3,1,101,dump,59.1
27886.3,7,5,load,0.0
27899.4,4,1,haul,62.6
27899.4,17,1,load,0.0
27945.1,1,101,return,0.0
27953.8,8,101,dump,63.8
27993.0,8,101,return,0.0
28008.6,19,4,load,0.0
28124.0,15,101,dump,65.4
28184.0,15,101,return,0.0
28238.1,10,101,dump,69.6
28265.9,9,3,haul,64.4
28265.9,16,3,load,0.0
28290.3,7,5,haul,61.4
28309.0,10,101,return,0.0
28349.3,5,1,load,0.0
28349.3,17,1,haul,61.6
28390.8,2,4,load,0.0
28390.8,19,4,haul,65.6
28395.7,12,101,dump,67.5
28450.9,4,101,dump,62.6
28450.9,12,101,return,0.0
28502.4,4,101,return,0.0
28508.7,3,5,load,0.0
28510.1,11,101,dump,70.9
28514.6,14,2,haul,67.4
28514.6,18,2,load,0.0
28549.2,11,101,return,0.0
28688.2,2,4,haul,68.3
28720.7,8,3,load,0.0
28720.7,16,3,haul,62.8
28787.3,13,101,dump,61.2
