t,truck_id,shovel_id,event,payload_t
9571.2,31,4,haul,104.7
9591.9,5,101,return,0.0
9591.9,18,101,dump,218.5
9598.8,21,2,haul,242.8
9598.8,26,2,load,0.0
9602.2,19,6,haul,92.1
9602.2,36,6,load,0.0
9609.3,32,3,haul,150.9
9658.5,17,5,load,0.0
9658.6,18,101,return,0.0
9658.6,25,101,dump,105.2
9702.5,9,101,dump,198.4
9702.5,25,101,return,0.0
9723.6,16,1,haul,90.8
9723.6,41,1,load,0.0
9762.0,9,101,return,0.0
9762.0,27,101,dump,213.5
9777.7,20,4,load,0.0
9794.8,26,2,haul,137.8
9824.5,27,101,return,0.0
9824.5,29,101,dump,132.2
9826.8,11,2,load,0.0
9868.3,17,5,haul,138.1
9868.3,23,5,load,0.0
9885.5,41,1,haul,130.6
9894.2,29,101,return,0.0
9894.2,39,101,dump,216.8
9942.9,35,101,dump,141.2
9942.9,39,101,return,0.0
9958.6,4,3,load,0.0
9964.1,11,2,haul,151.1
10000.3,20,4,haul,145.0
10006.0,24,101,dump,214.8
10006.0,35,101,return,0.0
10026.7,5,1,load,0.0
10027.1,12,6,load,0.0
10027.1,36,6,haul,230.4
10048.0,15,101,dump,224.9
10048.0,24,101,return,0.0
10090.2,40,4,load,0.0
10096.5,13,101,dump,98.5
10096.5,15,101,return,0.0
10115.3,4,3,haul,98.9
10127.9,14,3,load,0.0
10142.9,23,5,haul,141.5
10160.3,3,101,dump,247.9
10160.3,13,101,return,0.0
10209.4,5,1,haul,145.6
10219.6,3,101,return,0.0
10219.6,42,101,dump,231.6
10269.8,22,101,dump,97.0
10269.8,42,101,return,0.0
10291.7,40,4,haul,102.2
10310.3,25,5,load,0.0
10321.2,14,3,haul,126.0
10332.2,6,101,dump,231.8
10332.2,22,101,return,0.0
10345.9,12,6,haul,229.6
10345.9,18,6,load,0.0
10370.3,1,101,dump,102.9
10370.3,6,101,return,0.0
10371.5,9,1,load,0.0
10422.7,1,101,return,0.0
10422.7,33,101,dump,227.0
10465.3,27,2,load,0.0
10475.1,10,101,dump,102.9
10475.1,33,101,return,0.0
10498.2,25,5,haul,86.5
10498.2,29,5,load,0.0
10532.4,10,101,return,0.0
10532.4,34,101,dump,98.0
10585.0,8,101,dump,147.1
10585.0,34,101,return,0.0
10600.5,9,1,haul,228.2
10644.5,7,101,dump,100.5
10644.5,8,101,return,0.0
10650.8,35,4,load,0.0
10692.4,29,5,haul,135.6
10697.4,7,101,return,0.0
10697.4,30,101,dump,227.3
10709.3,27,2,haul,215.9
10709.3,39,2,load,0.0
10726.7,15,1,load,0.0
10736.4,18,6,haul,233.9
10736.4,24,6,load,0.0
10753.9,30,101,return,0.0
10753.9,38,101,dump,135.4
10807.3,19,101,dump,92.1
10807.3,38,101,return,0.0
10815.5,22,5,load,0.0
10831.4,13,3,load,0.0
10831.5,35,4,haul,145.0
10852.9,19,101,return,0.0
10852.9,28,101,dump,97.2
10868.0,3,4,load,0.0
10893.8,39,2,haul,215.7
10907.6,28,101,return,0.0
10907.6,37,101,dump,97.4
10967.6,22,5,haul,102.5
10967.7,2,101,dump,147.3
10967.7,37,101,return,0.0
10983.7,13,3,haul,100.8
10983.7,42,3,load,0.0
10986.5,33,2,load,0.0
10987.6,1,1,load,0.0
10987.6,15,1,haul,221.8
10996.6,10,5,load,0.0
11022.2,2,101,return,0.0
11022.2,21,101,dump,242.8
11067.3,16,101,dump,90.8
11067.3,21,101,return,0.0
11110.3,16,101,return,0.0
11110.3,17,101,dump,138.1
11119.3,6,6,load,0.0
11119.3,24,6,haul,237.6
11132.8,1,1,haul,108.1
11134.0,10,5,haul,97.4
11156.1,17,101,return,0.0
11156.1,31,101,dump,104.7
11179.0,8,1,load,0.0
11207.4,33,2,haul,217.5
11210.7,3,4,haul,213.8
11219.4,31,101,return,0.0
11219.4,36,101,dump,230.4
11224.0,42,3,haul,201.3
11272.0,32,101,dump,150.9
11272.0,36,101,return,0.0
11294.0,19,5,load,0.0
11317.8,32,101,return,0.0
11317.8,41,101,dump,130.6
11332.7,7,4,load,0.0
11350.4,8,1,haul,132.8
11360.8,30,2,load,0.0
11363.0,26,101,dump,137.8
11363.0,41,101,return,0.0
11415.8,23,101,dump,141.5
11415.8,26,101,return,0.0
11419.3,19,5,haul,95.9
11471.2,7,4,haul,93.8
11480.7,11,101,dump,151.1
11480.7,23,101,return,0.0
11523.4,11,101,return,0.0
11523.4,20,101,dump,145.0
11530.9,6,6,haul,230.3
11530.9,34,6,load,0.0
11563.9,28,4,load,0.0
11579.8,12,101,dump,229.6
11579.8,20,101,return,0.0
11584.2,2,1,load,0.0
11587.0,30,2,haul,221.7
11605.9,21,5,load,0.0
11626.4,5,101,dump,145.6
11626.4,12,101,return,0.0
11639.1,37,3,load,0.0
11673.4,4,101,dump,98.9
11673.4,5,101,return,0.0
11704.7,2,1,haul,141.6
11707.8,34,6,haul,88.0
11707.8,38,6,load,0.0
11723.4,28,4,haul,105.8
11727.2,4,101,return,0.0
11727.2,25,101,dump,86.5
11760.1,37,3,haul,98.1
11794.4,25,101,return,0.0
11794.4,40,101,dump,102.2
11851.9,14,101,dump,126.0
11851.9,40,101,return,0.0
11852.5,16,2,load,0.0
11853.6,31,1,load,0.0
11910.8,14,101,return,0.0
11910.8,18,101,dump,233.9
11949.2,17,3,load,0.0
11959.7,21,5,haul,217.2
11959.7,32,5,load,0.0
11969.6,18,101,return,0.0
11969.6,29,101,dump,135.6
12008.5,16,2,haul,112.4
12008.5,41,2,load,0.0
12014.9,9,101,dump,228.2
