t,truck_id,shovel_id,event,payload_t
10723.0,18,101,return,0.0
10723.0,22,101,dump,100.1
10741.6,6,4,load,0.0
10792.7,22,101,return,0.0
10806.9,14,5,haul,139.2
10825.8,4,101,dump,96.4
10827.6,24,3,haul,232.5
10835.6,12,2,haul,238.5
10835.6,27,2,load,0.0
10874.5,4,101,return,0.0
10874.5,15,101,dump,216.8
10900.7,21,1,haul,219.7
10908.6,11,5,load,0.0
10937.6,15,101,return,0.0
10937.6,25,101,dump,98.9
10979.6,25,101,return,0.0
10995.0,5,101,dump,138.7
11017.8,6,4,haul,225.2
11017.8,13,4,load,0.0
11043.6,5,101,return,0.0
11043.6,7,101,dump,98.0
11073.3,20,1,load,0.0
11093.1,27,2,haul,241.8
11095.4,11,5,haul,150.0
11107.4,7,101,return,0.0
11107.4,8,101,dump,138.6
11117.3,1,3,load,0.0
11131.0,13,4,haul,92.1
11166.7,2,101,dump,132.2
11166.7,8,101,return,0.0
11195.7,22,4,load,0.0
11216.8,2,101,return,0.0
11216.8,19,101,dump,102.9
11233.6,18,1,load,0.0
11233.6,20,1,haul,150.9
11270.5,1,3,haul,90.8
11279.2,9,101,dump,237.8
11279.2,19,101,return,0.0
11299.1,4,2,load,0.0
11317.3,9,101,return,0.0
11350.8,22,4,haul,96.4
11353.1,15,5,load,0.0
11355.7,10,101,dump,107.5
11408.1,10,101,return,0.0
11423.4,16,101,dump,98.5
11425.0,4,2,haul,96.6
11425.0,25,2,load,0.0
11445.5,5,4,load,0.0
11475.8,16,101,return,0.0
11482.7,26,101,dump,143.1
11522.1,18,1,haul,212.3
11524.4,7,1,load,0.0
11539.9,3,101,dump,227.3
11539.9,26,101,return,0.0
11558.5,25,2,haul,105.9
11582.6,15,5,haul,234.9
11582.9,5,4,haul,142.1
11592.5,3,101,return,0.0
11592.5,6,101,dump,225.2
11618.7,2,4,load,0.0
11652.0,6,101,return,0.0
11652.0,17,101,dump,140.0
11677.8,8,3,load,0.0
11689.2,7,1,haul,98.9
11696.2,19,1,load,0.0
11704.9,17,101,return,0.0
11704.9,23,101,dump,147.1
11722.9,9,2,load,0.0
11761.4,13,101,dump,92.1
11761.4,23,101,return,0.0
11814.8,13,101,return,0.0
11814.8,24,101,dump,232.5
11816.8,2,4,haul,141.5
11817.0,19,1,haul,102.0
11845.3,10,5,load,0.0
11860.4,21,101,dump,219.7
11860.4,24,101,return,0.0
11860.5,8,3,haul,145.9
11878.8,16,4,load,0.0
11915.2,12,101,dump,238.5
11915.2,21,101,return,0.0
11952.7,26,1,load,0.0
11975.2,12,101,return,0.0
11975.2,22,101,dump,96.4
11998.2,10,5,haul,88.0
12028.8,3,2,load,0.0
12028.8,9,2,haul,229.6
12029.7,14,101,dump,139.2
12029.7,22,101,return,0.0
12038.0,16,4,haul,86.5
12050.8,6,4,load,0.0
12074.8,14,101,return,0.0
12074.8,27,101,dump,241.8
12117.8,27,101,return,0.0
12120.1,5,101,dump,142.1
12139.8,26,1,haul,140.8
12165.9,5,101,return,0.0
12174.2,23,1,load,0.0
12183.6,20,101,dump,150.9
12216.0,17,3,load,0.0
12246.8,1,101,dump,90.8
12246.8,20,101,return,0.0
12257.8,3,2,haul,220.2
12257.8,13,2,load,0.0
12275.9,24,5,load,0.0
12294.8,6,4,haul,215.9
12299.4,1,101,return,0.0
12299.4,11,101,dump,150.0
12313.9,21,4,load,0.0
12321.5,23,1,haul,144.4
12345.2,2,101,dump,141.5
12345.2,11,101,return,0.0
12353.1,17,3,haul,145.0
12360.8,13,2,haul,92.9
12375.9,12,1,load,0.0
12390.5,2,101,return,0.0
12390.5,18,101,dump,212.3
12443.2,18,101,return,0.0
12454.3,22,2,load,0.0
12463.8,4,101,dump,96.6
12528.7,4,101,return,0.0
12536.7,24,5,haul,237.0
12536.7,27,5,load,0.0
12544.2,16,101,dump,86.5
12573.8,14,4,load,0.0
12573.8,21,4,haul,233.1
12586.9,16,101,return,0.0
12606.5,22,2,haul,95.6
12606.6,12,1,haul,237.6
12624.7,25,101,dump,105.9
12659.6,20,1,load,0.0
12677.1,5,3,load,0.0
12681.1,7,101,dump,98.9
12681.1,25,101,return,0.0
12724.0,1,2,load,0.0
12727.6,7,101,return,0.0
12727.6,15,101,dump,234.9
12743.4,14,4,haul,154.1
12747.1,11,4,load,0.0
12769.4,27,5,haul,225.7
12774.6,15,101,return,0.0
12774.6,19,101,dump,102.0
12815.5,2,1,load,0.0
12815.5,20,1,haul,134.0
12828.5,8,101,dump,145.9
12828.5,19,101,return,0.0
12840.4,1,2,haul,92.0
12858.7,18,5,load,0.0
12860.6,5,3,haul,123.7
12895.6,6,101,dump,215.9
12895.6,8,101,return,0.0
12944.3,11,4,haul,132.8
12953.2,6,101,return,0.0
12953.3,4,2,load,0.0
12986.9,2,1,haul,137.1
12990.0,16,4,load,0.0
13042.2,26,101,dump,140.8
13048.8,18,5,haul,217.8
13070.6,4,2,haul,99.5
